SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CRESPOS (16E/01UG),,CRESPOS (16E/01UG),,CUBA (24J/03UG),,CUBA (24J/03UG),,CUBALHÃO (01H/05G),,CUBALHÃO (01H/05G),,CUMEEIRA (06K/03U),,CUMEEIRA (06K/03U),,CUMIEIRA (14G/04UG),,CUMIEIRA (14G/04UG),,CÔJA (12J/01UG),,CÔJA (12J/01UG),,DEGOLADOS (19O/03UG),,DEGOLADOS (19O/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
31/03/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,2,(vco),,,0,(vco),,,0,(vco),,,
01/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/04/1988 09:00,6,(vco),,,0,(vco),,,16,(vco),,,,,,,1.4,(vco),,,0,(vco),,,0,(vco),,,
03/04/1988 09:00,10,(vco),,,0,(vco),,,6,(vco),,,,,,,4,(vco),,,0,(vco),,,0,(vco),,,
04/04/1988 09:00,2,(vco),,,0,(vco),,,0,(vco),,,,,,,1.2,(vco),,,6,(vco),,,5,(vco),,,
05/04/1988 09:00,0,(vco),,,2.8,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/04/1988 09:00,2,(vco),,,1,(vco),,,0,(vco),,,,,,,8.6,(vco),,,0,(vco),,,1.6,(vco),,,
07/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/04/1988 09:00,2.5,(vco),,,0,(vco),,,0,(vco),,,,,,,9.2,(vco),,,8,(vco),,,0,(vco),,,
12/04/1988 09:00,37.5,(vco),,,11.1,(vco),,,0,(vco),,,,,,,18,(vco),,,18.5,(vco),,,9.7,(vco),,,
13/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,3.5,(vco),,,6.5,(vco),,,0,(vco),,,
14/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0.5,(vco),,,5,(vco),,,0,(vco),,,
15/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,3.5,(vco),,,0,(vco),,,
17/04/1988 09:00,6,(vco),,,3,(vco),,,0,(vco),,,,,,,6.2,(vco),,,12,(vco),,,1.2,(vco),,,
18/04/1988 09:00,15,(vco),,,0,(vco),,,0,(vco),,,,,,,22.5,(vco),,,32.5,(vco),,,5.2,(vco),,,
19/04/1988 09:00,12,(vco),,,4.6,(vco),,,4.5,(vco),,,,,,,22,(vco),,,6,(vco),,,7.4,(vco),,,
20/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/04/1988 09:00,11.5,(vco),,,0,(vco),,,7.3,(vco),,,,,,,8.2,(vco),,,5.5,(vco),,,3,(vco),,,
23/04/1988 09:00,0,(vco),,,0,(vco),,,12.4,(vco),,,,,,,4.5,(vco),,,12.6,(vco),,,0,(vco),,,
24/04/1988 09:00,4.5,(vco),,,0,(vco),,,0,(vco),,,,,,,2.2,(vco),,,0,(vco),,,0,(vco),,,
25/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,6.5,(vco),,,1.6,(vco),,,
26/04/1988 09:00,5,(vco),,,0,(vco),,,4.6,(vco),,,,,,,3.7,(vco),,,0,(vco),,,0.8,(vco),,,
27/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,4.5,(vco),,,0,(vco),,,
29/04/1988 09:00,1.5,(vco),,,0,(vco),,,9.5,(vco),,,,,,,1.3,(vco),,,0,(vco),,,0,(vco),,,
30/04/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/05/1988 09:00,9.5,(vco),,,6.2,(vco),,,25,(vco),,,,,,,9.9,(vco),,,6.5,(vco),,,0,(vco),,,
02/05/1988 09:00,3.5,(vco),,,1,(vco),,,12.3,(vco),,,,,,,8.5,(vco),,,18.5,(vco),,,2.2,(vco),,,
03/05/1988 09:00,7,(vco),,,2.8,(vco),,,0,(vco),,,,,,,3.7,(vco),,,6.5,(vco),,,0,(vco),,,
04/05/1988 09:00,11.5,(vco),,,5.3,(vco),,,2.5,(vco),,,,,,,26.5,(vco),,,18,(vco),,,5.5,(vco),,,
05/05/1988 09:00,46.5,(vco),,,25.4,(vco),,,2,(vco),,,,,,,93,(vco),,,18.3,(vco),,,14,(vco),,,
06/05/1988 09:00,60,(vco),,,21.5,(vco),,,5,(vco),,,,,,,6.5,(vco),,,5.5,(vco),,,15.7,(vco),,,
07/05/1988 09:00,0,(vco),,,2.8,(vco),,,10,(vco),,,,,,,5.6,(vco),,,13.5,(vco),,,0.8,(vco),,,
08/05/1988 09:00,0,(vco),,,0,(vco),,,8.5,(vco),,,,,,,0,(vco),,,8.5,(vco),,,0,(vco),,,
09/05/1988 09:00,0,(vco),,,0,(vco),,,15,(vco),,,,,,,0,(vco),,,0,(vco),,,0.5,(vco),,,
10/05/1988 09:00,0,(vco),,,0,(vco),,,1,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/05/1988 09:00,0,(vco),,,17.5,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/05/1988 09:00,3,(vco),,,0,(vco),,,0,(vco),,,,,,,3,(vco),,,0,(vco),,,1.3,(vco),,,
13/05/1988 09:00,18,(vco),,,15.7,(vco),,,0,(vco),,,,,,,10.2,(vco),,,0,(vco),,,1.6,(vco),,,
14/05/1988 09:00,1,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
15/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,6.5,(vco),,,0,(vco),,,
16/05/1988 09:00,14,(vco),,,1.8,(vco),,,5.5,(vco),,,,,,,12.4,(vco),,,12.5,(vco),,,0,(vco),,,
17/05/1988 09:00,0,(vco),,,0,(vco),,,4.5,(vco),,,,,,,2.8,(vco),,,0,(vco),,,0,(vco),,,
18/05/1988 09:00,0,(vco),,,0,(vco),,,8.5,(vco),,,,,,,1.8,(vco),,,2.5,(vco),,,0,(vco),,,
19/05/1988 09:00,6.5,(vco),,,0,(vco),,,10,(vco),,,,,,,4.5,(vco),,,0,(vco),,,0,(vco),,,
20/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/05/1988 09:00,1.5,(vco),,,0,(vco),,,5,(vco),,,,,,,1.2,(vco),,,0,(vco),,,0,(vco),,,
23/05/1988 09:00,0,(vco),,,0,(vco),,,3.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/05/1988 09:00,0,(vco),,,2,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/05/1988 09:00,0,(vco),,,0,(vco),,,10.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/05/1988 09:00,3.5,(vco),,,0,(vco),,,1,(vco),,,,,,,2.3,(vco),,,0,(vco),,,0,(vco),,,
28/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/05/1988 09:00,7,(vco),,,0,(vco),,,12,(vco),,,,,,,2.5,(vco),,,0,(vco),,,0.5,(vco),,,
30/05/1988 09:00,2,(vco),,,0,(vco),,,8.5,(vco),,,,,,,2.8,(vco),,,0,(vco),,,0,(vco),,,
31/05/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/06/1988 09:00,0,(vco),,,0,(vco),,,5.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
03/06/1988 09:00,0,(vco),,,0,(vco),,,10,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/06/1988 09:00,2,(vco),,,3,(vco),,,2.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/06/1988 09:00,1.5,(vco),,,2.3,(vco),,,12,(vco),,,,,,,17.8,(vco),,,6,(vco),,,9.6,(vco),,,
10/06/1988 09:00,6.5,(vco),,,0,(vco),,,1.5,(vco),,,,,,,15.5,(vco),,,22,(vco),,,3.8,(vco),,,
11/06/1988 09:00,4,(vco),,,0,(vco),,,18,(vco),,,,,,,9,(vco),,,8,(vco),,,1.9,(vco),,,
12/06/1988 09:00,5.5,(vco),,,2.1,(vco),,,0,(vco),,,,,,,16.5,(vco),,,2.5,(vco),,,16.2,(vco),,,
13/06/1988 09:00,4,(vco),,,8.2,(vco),,,0,(vco),,,,,,,33,(vco),,,14.5,(vco),,,15.5,(vco),,,
14/06/1988 09:00,1.5,(vco),,,8.8,(vco),,,8,(vco),,,,,,,20,(vco),,,6.5,(vco),,,7,(vco),,,
15/06/1988 09:00,2,(vco),,,2.5,(vco),,,18.5,(vco),,,,,,,6,(vco),,,18.5,(vco),,,0,(vco),,,
16/06/1988 09:00,18.5,(vco),,,0,(vco),,,8.3,(vco),,,,,,,31,(vco),,,18,(vco),,,7.2,(vco),,,
17/06/1988 09:00,1,(vco),,,1.3,(vco),,,16.5,(vco),,,,,,,39,(vco),,,51,(vco),,,0,(vco),,,
18/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/06/1988 09:00,0,(vco),,,0,(vco),,,4.5,(vco),,,,,,,10,(vco),,,14.5,(vco),,,0,(vco),,,
22/06/1988 09:00,0,(vco),,,16.5,(vco),,,52.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/06/1988 09:00,20,(vco),,,29.5,(vco),,,2,(vco),,,,,,,2.9,(vco),,,26,(vco),,,6,(vco),,,
24/06/1988 09:00,1.5,(vco),,,0,(vco),,,18,(vco),,,,,,,0,(vco),,,21.5,(vco),,,0,(vco),,,
25/06/1988 09:00,0,(vco),,,0,(vco),,,1,(vco),,,,,,,0,(vco),,,14,(vco),,,0,(vco),,,
26/06/1988 09:00,0,(vco),,,0,(vco),,,1,(vco),,,,,,,0,(vco),,,0,(vco),,,19.5,(vco),,,
27/06/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0.8,(vco),,,
28/06/1988 09:00,5,(vco),,,0,(vco),,,6,(vco),,,,,,,10,(vco),,,11.5,(vco),,,0,(vco),,,
29/06/1988 09:00,10,(vco),,,0,(vco),,,5,(vco),,,,,,,19,(vco),,,6.5,(vco),,,1.4,(vco),,,
30/06/1988 09:00,8,(vco),,,4.8,(vco),,,4.5,(vco),,,,,,,3,(vco),,,0,(vco),,,0,(vco),,,
01/07/1988 09:00,0,(vco),,,0,(vco),,,14,(vco),,,,,,,2,(vco),,,6.5,(vco),,,0,(vco),,,
02/07/1988 09:00,0,(vco),,,0,(vco),,,10,(vco),,,,,,,1.3,(vco),,,8,(vco),,,0,(vco),,,
03/07/1988 09:00,9.5,(vco),,,0,(vco),,,28,(vco),,,,,,,5,(vco),,,2.5,(vco),,,0,(vco),,,
04/07/1988 09:00,16.5,(vco),,,0,(vco),,,22,(vco),,,,,,,27,(vco),,,14.5,(vco),,,13.8,(vco),,,
05/07/1988 09:00,15,(vco),,,15.2,(vco),,,3.9,(vco),,,,,,,19.7,(vco),,,23,(vco),,,8.7,(vco),,,
06/07/1988 09:00,3,(vco),,,2.3,(vco),,,11.1,(vco),,,,,,,0,(vco),,,12,(vco),,,0,(vco),,,
07/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
15/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/07/1988 09:00,0,(vco),,,0,(vco),,,2.1,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/07/1988 09:00,0,(vco),,,0,(vco),,,15,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
31/07/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
03/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
15/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/08/1988 09:00,0,(vco),,,0,(vco),,,5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
31/08/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/09/1988 09:00,0,(vco),,,0,(vco),,,2,(vco),,,,,,,0,(vco),,,3.5,(vco),,,0,(vco),,,
02/09/1988 09:00,7,(vco),,,3.8,(vco),,,14,(vco),,,,,,,10.1,(vco),,,0,(vco),,,0,(vco),,,
03/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
12/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
13/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
14/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
15/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
18/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
19/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
20/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
21/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
22/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
23/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
24/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
25/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
26/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
27/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
28/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
29/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
30/09/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
01/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
02/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
03/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
04/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
05/10/1988 09:00,0,(vco),,,0,(vco),,,1.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
06/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
07/10/1988 09:00,0,(vco),,,0,(vco),,,1,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
08/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
09/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
10/10/1988 09:00,0,(vco),,,0,(vco),,,3,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
11/10/1988 09:00,9.5,(vco),,,4.9,(vco),,,8.5,(vco),,,,,,,17.8,(vco),,,2.5,(vco),,,15.6,(vco),,,
12/10/1988 09:00,0,(vco),,,0,(vco),,,4,(vco),,,,,,,0,(vco),,,11,(vco),,,0,(vco),,,
13/10/1988 09:00,1.5,(vco),,,0,(vco),,,11.5,(vco),,,,,,,5,(vco),,,2.4,(vco),,,0,(vco),,,
14/10/1988 09:00,45,(vco),,,18.5,(vco),,,30,(vco),,,,,,,48.8,(vco),,,0,(vco),,,10.8,(vco),,,
15/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
16/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
17/10/1988 09:00,0,(vco),,,0,(vco),,,0,(vco),,,,,,,1,(vco),,,4.5,(vco),,,10,(vco),,,
18/10/1988 09:00,11,(vco),,,20.3,(vco),,,0,(vco),,,,,,,10,(vco),,,12,(vco),,,4.6,(vco),,,
19/10/1988 09:00,11,(vco),,,11.8,(vco),,,18.5,(vco),,,,,,,7.5,(vco),,,2.5,(vco),,,8.5,(vco),,,
20/10/1988 09:00,0,(vco),,,3.2,(vco),,,1.5,(vco),,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,
