SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,
,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
15/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
22/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
23/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
24/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
25/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
26/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
27/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
28/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
29/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
30/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
31/08/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
01/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
02/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
03/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
04/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
05/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
06/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
07/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
08/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
09/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,2,(vco),,,,,
10/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
11/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
12/09/1985 09:00,9,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
13/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,1.6,(vco),,,,,0,(vco),,,,,
14/09/1985 09:00,0,(vco),,,,,0.4,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,4.3,(vco),,,,,0,(vco),,,,,
15/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/09/1985 09:00,0,(vco),,,,,1.3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/09/1985 09:00,7,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,4.3,(vco),,,,,6.5,(vco),,,,,2,(vco),,,,,
22/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
23/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
24/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
25/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
26/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
27/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
28/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
29/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
30/09/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
01/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
02/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
03/10/1985 09:00,0,(vco),,,,,3.8,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,2.5,(vco),,,,,
04/10/1985 09:00,0,(vco),,,,,1.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,9.3,(vco),,,,,
05/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
06/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
07/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
08/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
09/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
10/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
11/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
12/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
13/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
14/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
15/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
22/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
23/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
24/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
25/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
26/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
27/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
28/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
29/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
30/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
31/10/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
01/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
02/11/1985 09:00,7,(vco),,,,,4.4,(vco),,,,,7.8,(vco),,,,,,,,,,,0.7,(vco),,,,,8.7,(vco),,,,,12,(vco),,,,,
03/11/1985 09:00,5,(vco),,,,,21.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,3,(vco),,,,,
04/11/1985 09:00,0,(vco),,,,,35.6,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,28.5,(vco),,,,,
05/11/1985 09:00,13,(vco),,,,,12.9,(vco),,,,,29.2,(vco),,,,,,,,,,,17.7,(vco),,,,,15.2,(vco),,,,,32.5,(vco),,,,,
06/11/1985 09:00,2,(vco),,,,,0.3,(vco),,,,,0,(vco),,,,,,,,,,,1,(vco),,,,,0,(vco),,,,,10.5,(vco),,,,,
07/11/1985 09:00,0,(vco),,,,,0.1,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,5.7,(vco),,,,,
08/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
09/11/1985 09:00,0,(vco),,,,,8.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
10/11/1985 09:00,0,(vco),,,,,15.6,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,3.9,(vco),,,,,
11/11/1985 09:00,0,(vco),,,,,13.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,18.5,(vco),,,,,
12/11/1985 09:00,4,(vco),,,,,9.1,(vco),,,,,2.3,(vco),,,,,,,,,,,0,(vco),,,,,1.4,(vco),,,,,16.5,(vco),,,,,
13/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
14/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
15/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/11/1985 09:00,0,(vco),,,,,2.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/11/1985 09:00,0,(vco),,,,,2.7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
22/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
23/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
24/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
25/11/1985 09:00,5,(vco),,,,,2.1,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,3.4,(vco),,,,,0,(vco),,,,,
26/11/1985 09:00,25,(vco),,,,,17.9,(vco),,,,,21.3,(vco),,,,,,,,,,,19,(vco),,,,,19.2,(vco),,,,,15.2,(vco),,,,,
27/11/1985 09:00,7,(vco),,,,,13.6,(vco),,,,,5.8,(vco),,,,,,,,,,,1.2,(vco),,,,,3.4,(vco),,,,,4.7,(vco),,,,,
28/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,1,(vco),,,,,0,(vco),,,,,
29/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
30/11/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,9.8,(vco),,,,,
01/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
02/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
03/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
04/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
05/12/1985 09:00,7,(vco),,,,,0,(vco),,,,,4.3,(vco),,,,,,,,,,,7.5,(vco),,,,,7.5,(vco),,,,,18.8,(vco),,,,,
06/12/1985 09:00,0,(vco),,,,,8.3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,1.6,(vco),,,,,3.6,(vco),,,,,
07/12/1985 09:00,0,(vco),,,,,14.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
08/12/1985 09:00,7,(vco),,,,,10.2,(vco),,,,,6.8,(vco),,,,,,,,,,,8.4,(vco),,,,,7.8,(vco),,,,,17.8,(vco),,,,,
09/12/1985 09:00,0,(vco),,,,,7.8,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,1.1,(vco),,,,,0,(vco),,,,,
10/12/1985 09:00,0,(vco),,,,,4.3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
11/12/1985 09:00,8,(vco),,,,,1.2,(vco),,,,,2.7,(vco),,,,,,,,,,,5.5,(vco),,,,,4.4,(vco),,,,,10,(vco),,,,,
12/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0.8,(vco),,,,,0,(vco),,,,,
13/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
14/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
15/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/12/1985 09:00,0,(vco),,,,,3.9,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
22/12/1985 09:00,4,(vco),,,,,6.4,(vco),,,,,0,(vco),,,,,,,,,,,4.2,(vco),,,,,1,(vco),,,,,23.2,(vco),,,,,
23/12/1985 09:00,7,(vco),,,,,7.8,(vco),,,,,5.8,(vco),,,,,,,,,,,2.6,(vco),,,,,7.5,(vco),,,,,15,(vco),,,,,
24/12/1985 09:00,0,(vco),,,,,8.3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,45.5,(vco),,,,,
25/12/1985 09:00,7,(vco),,,,,12.2,(vco),,,,,9.7,(vco),,,,,,,,,,,8,(vco),,,,,4.8,(vco),,,,,34.3,(vco),,,,,
26/12/1985 09:00,0,(vco),,,,,11.5,(vco),,,,,0,(vco),,,,,,,,,,,1.4,(vco),,,,,0.7,(vco),,,,,14.8,(vco),,,,,
27/12/1985 09:00,4,(vco),,,,,17.5,(vco),,,,,6.3,(vco),,,,,,,,,,,0,(vco),,,,,0.8,(vco),,,,,24.3,(vco),,,,,
28/12/1985 09:00,17,(vco),,,,,15.3,(vco),,,,,36.4,(vco),,,,,,,,,,,11.5,(vco),,,,,25,(vco),,,,,19.5,(vco),,,,,
29/12/1985 09:00,4,(vco),,,,,0,(vco),,,,,5.7,(vco),,,,,,,,,,,3.8,(vco),,,,,8.6,(vco),,,,,0,(vco),,,,,
30/12/1985 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
31/12/1985 09:00,0,(vco),,,,,5.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,3.5,(vco),,,,,
01/01/1986 09:00,2,(vco),,,,,6.3,(vco),,,,,0,(vco),,,,,,,,,,,4.8,(vco),,,,,1.4,(vco),,,,,27.3,(vco),,,,,
02/01/1986 09:00,6,(vco),,,,,5.7,(vco),,,,,0,(vco),,,,,,,,,,,8.8,(vco),,,,,4.3,(vco),,,,,37.7,(vco),,,,,
03/01/1986 09:00,0,(vco),,,,,9.9,(vco),,,,,0,(vco),,,,,,,,,,,5,(vco),,,,,4.3,(vco),,,,,33.5,(vco),,,,,
04/01/1986 09:00,2,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0.2,(vco),,,,,1.8,(vco),,,,,0,(vco),,,,,
05/01/1986 09:00,0,(vco),,,,,11.3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,15.5,(vco),,,,,
06/01/1986 09:00,5,(vco),,,,,12.6,(vco),,,,,3.4,(vco),,,,,,,,,,,4.4,(vco),,,,,3.6,(vco),,,,,0,(vco),,,,,
07/01/1986 09:00,0,(vco),,,,,17.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,16.3,(vco),,,,,
08/01/1986 09:00,9,(vco),,,,,6.3,(vco),,,,,24.4,(vco),,,,,,,,,,,25.5,(vco),,,,,7.6,(vco),,,,,27,(vco),,,,,
09/01/1986 09:00,5,(vco),,,,,4.2,(vco),,,,,3.2,(vco),,,,,,,,,,,3,(vco),,,,,3,(vco),,,,,6.3,(vco),,,,,
10/01/1986 09:00,0,(vco),,,,,2.1,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
11/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
12/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
13/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
14/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
15/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
16/01/1986 09:00,0,(vco),,,,,2.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
18/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/01/1986 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
21/01/1986 09:00,5,(vco),,,,,0.7,(vco),,,,,0,(vco),,,,,,,,,,,5.6,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
22/01/1986 09:00,0,(vco),,,,,1.6,(vco),,,,,3.4,(vco),,,,,,,,,,,0,(vco),,,,,1.6,(vco),,,,,0,(vco),,,,,
23/01/1986 09:00,0,(vco),,,,,2.2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,4.4,(vco),,,,,
24/01/1986 09:00,0,(vco),,,,,1.7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,4.2,(vco),,,,,
